% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=733475, Wed Mar  4 20:11:04 2026, <python>{}</python>
1 10 0.09224403447125495 1.0000450010125153 -54.0 -5.4000000000000000e+01 -9.0 -8.0 1.0 -10.0 nan 0.0   
2 20 0.09715560816900932 1.1607987935694866 -54.0 -5.3000000000000000e+01 -10.0 -9.0 31.0 -40.0 nan 0.1   
3 30 0.0994311157394015 1.3430558543215447 -56.0 -5.6000000000000000e+01 -42.0 -10.0 34.0 -47.0 nan 0.2   
4 40 0.10431779854490533 1.4285430977911928 -56.0 -5.6000000000000000e+01 -41.0 -9.0 19.0 -46.0 nan 0.3   
5 50 0.10005107863594426 1.5338422875709476 -57.0 -5.7000000000000000e+01 -43.0 -9.0 13.0 -49.0 nan 0.4   
6 60 0.095779329006964 1.567105248044592 -64.0 -6.4000000000000000e+01 -45.0 -8.0 11.0 -53.0 nan 0.5   
7 70 0.09139481549265223 1.712938624633147 -67.0 -6.7000000000000000e+01 -39.0 -13.0 22.0 -59.0 nan 0.6   
8 80 0.09202815232144376 1.8098047061776161 -154.0 -1.5400000000000000e+02 -47.0 -10.0 21.0 -60.0 nan 0.8   
9 90 0.10178946105712246 1.8574669371807655 -1000.0 -1.0000000000000000e+03 -50.0 -8.0 49.0 -87.0 nan 1.1   
